Series Name,Location,Parameter,Timestamp,Value,Offset
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-03 23:00,1.5136,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-03 23:00,11.655,0
"Surface DO","FS-Surface","DO-sensor",2024-04-03 23:00,10.4998,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-03 23:00,0.0374,0
"Surface pH","FS-Surface","pH-sensor",2024-04-03 23:00,7.7688,0
"Depth","FS-Bottom","Depth-sensor",2024-04-03 22:00,3.0834,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-03 22:00,1.8763,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-03 22:00,11.7427,0
"Surface DO","FS-Surface","DO-sensor",2024-04-03 22:00,10.5386,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-03 22:00,0.0344,0
"Surface pH","FS-Surface","pH-sensor",2024-04-03 22:00,7.8044,0
"Depth","FS-Bottom","Depth-sensor",2024-04-03 21:00,3.0947,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-03 21:00,1.5676,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-03 21:00,11.7606,0
"Surface DO","FS-Surface","DO-sensor",2024-04-03 21:00,10.626,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-03 21:00,0.0404,0
"Surface pH","FS-Surface","pH-sensor",2024-04-03 21:00,7.7888,0
"Depth","FS-Bottom","Depth-sensor",2024-04-03 20:00,3.0337,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-03 20:00,2.1694,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-03 20:00,12.0242,0
"Surface DO","FS-Surface","DO-sensor",2024-04-03 20:00,10.6087,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-03 20:00,0.0351,0
"Surface pH","FS-Surface","pH-sensor",2024-04-03 20:00,7.8125,0
"Depth","FS-Bottom","Depth-sensor",2024-04-03 19:00,2.8531,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-03 19:00,2.3913,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-03 19:00,12.3925,0
"Surface DO","FS-Surface","DO-sensor",2024-04-03 19:00,10.5959,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-03 19:00,0.0376,0
"Surface pH","FS-Surface","pH-sensor",2024-04-03 19:00,7.8161,0
"Depth","FS-Bottom","Depth-sensor",2024-04-03 18:00,2.5734,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-03 18:00,1.9883,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-03 18:00,12.4451,0
"Surface DO","FS-Surface","DO-sensor",2024-04-03 18:00,10.6585,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-03 18:00,0.062,0
"Surface pH","FS-Surface","pH-sensor",2024-04-03 18:00,7.8119,0
"Depth","FS-Bottom","Depth-sensor",2024-04-03 17:00,2.2156,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-03 17:00,1.9759,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-03 17:00,12.1631,0
"Surface DO","FS-Surface","DO-sensor",2024-04-03 17:00,10.7147,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-03 17:00,0.0415,0
"Surface pH","FS-Surface","pH-sensor",2024-04-03 17:00,7.8503,0
"Depth","FS-Bottom","Depth-sensor",2024-04-03 16:00,1.9509,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-03 16:00,2.061,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-03 16:00,12.0774,0
"Surface DO","FS-Surface","DO-sensor",2024-04-03 16:00,10.6982,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-03 16:00,0.1546,0
"Surface pH","FS-Surface","pH-sensor",2024-04-03 16:00,7.8436,0
"Depth","FS-Bottom","Depth-sensor",2024-04-03 15:00,1.6997,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-03 15:00,2.7424,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-03 15:00,12.0534,0
"Surface DO","FS-Surface","DO-sensor",2024-04-03 15:00,10.6657,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-03 15:00,0.0826,0
"Surface pH","FS-Surface","pH-sensor",2024-04-03 15:00,7.8076,0
"Depth","FS-Bottom","Depth-sensor",2024-04-03 14:00,1.6205,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-03 14:00,3.553,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-03 14:00,12.0977,0
"Surface DO","FS-Surface","DO-sensor",2024-04-03 14:00,10.6113,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-03 14:00,0.0601,0
"Surface pH","FS-Surface","pH-sensor",2024-04-03 14:00,7.8351,0
"Depth","FS-Bottom","Depth-sensor",2024-04-03 13:00,1.7059,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-03 13:00,5.0363,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-03 13:00,12.0397,0
"Surface DO","FS-Surface","DO-sensor",2024-04-03 13:00,10.4969,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-03 13:00,0.0865,0
"Surface pH","FS-Surface","pH-sensor",2024-04-03 13:00,7.8718,0
"Depth","FS-Bottom","Depth-sensor",2024-04-03 12:00,1.9003,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-03 12:00,4.6065,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-03 12:00,12.1322,0
"Surface DO","FS-Surface","DO-sensor",2024-04-03 12:00,10.331,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-03 12:00,0.0666,0
"Surface pH","FS-Surface","pH-sensor",2024-04-03 12:00,7.8188,0
"Depth","FS-Bottom","Depth-sensor",2024-04-03 11:00,2.2423,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-03 11:00,5.1695,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-03 11:00,11.6814,0
"Surface DO","FS-Surface","DO-sensor",2024-04-03 11:00,10.1895,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-03 11:00,0.06,0
"Surface pH","FS-Surface","pH-sensor",2024-04-03 11:00,7.7863,0
"Depth","FS-Bottom","Depth-sensor",2024-04-03 10:00,2.5602,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-03 10:00,4.1457,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-03 10:00,11.5267,0
"Surface DO","FS-Surface","DO-sensor",2024-04-03 10:00,10.2317,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-03 10:00,0.1097,0
"Surface pH","FS-Surface","pH-sensor",2024-04-03 10:00,7.7119,0
"Depth","FS-Bottom","Depth-sensor",2024-04-03 09:00,2.8943,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-03 09:00,2.3879,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-03 09:00,11.4847,0
"Surface DO","FS-Surface","DO-sensor",2024-04-03 09:00,10.3392,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-03 09:00,0.0722,0
"Surface pH","FS-Surface","pH-sensor",2024-04-03 09:00,7.6729,0
"Depth","FS-Bottom","Depth-sensor",2024-04-03 08:00,3.1853,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-03 08:00,2.0579,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-03 08:00,11.5188,0
"Surface DO","FS-Surface","DO-sensor",2024-04-03 08:00,10.3377,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-03 08:00,0.0401,0
"Surface pH","FS-Surface","pH-sensor",2024-04-03 08:00,7.6373,0
"Depth","FS-Bottom","Depth-sensor",2024-04-03 07:00,3.3419,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-03 07:00,1.6584,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-03 07:00,11.5728,0
"Surface DO","FS-Surface","DO-sensor",2024-04-03 07:00,10.3813,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-03 07:00,0.0702,0
"Surface pH","FS-Surface","pH-sensor",2024-04-03 07:00,7.6603,0
"Depth","FS-Bottom","Depth-sensor",2024-04-03 06:00,3.352,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-03 06:00,1.3365,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-03 06:00,11.6185,0
"Surface DO","FS-Surface","DO-sensor",2024-04-03 06:00,10.3999,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-03 06:00,0.0785,0
"Surface pH","FS-Surface","pH-sensor",2024-04-03 06:00,7.648,0
"Depth","FS-Bottom","Depth-sensor",2024-04-03 05:00,3.235,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-03 05:00,1.4562,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-03 05:00,11.6396,0
"Surface DO","FS-Surface","DO-sensor",2024-04-03 05:00,10.408,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-03 05:00,0.0473,0
"Surface pH","FS-Surface","pH-sensor",2024-04-03 05:00,7.6639,0
"Depth","FS-Bottom","Depth-sensor",2024-04-03 04:00,3.0908,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-03 04:00,1.5905,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-03 04:00,11.7889,0
"Surface DO","FS-Surface","DO-sensor",2024-04-03 04:00,10.4201,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-03 04:00,0.0379,0
"Surface pH","FS-Surface","pH-sensor",2024-04-03 04:00,7.6747,0
"Depth","FS-Bottom","Depth-sensor",2024-04-03 03:00,2.9294,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-03 03:00,1.8426,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-03 03:00,11.7363,0
"Surface DO","FS-Surface","DO-sensor",2024-04-03 03:00,10.4049,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-03 03:00,0.0382,0
"Surface pH","FS-Surface","pH-sensor",2024-04-03 03:00,7.676,0
"Depth","FS-Bottom","Depth-sensor",2024-04-03 02:00,2.8075,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-03 02:00,1.9675,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-03 02:00,11.7471,0
"Surface DO","FS-Surface","DO-sensor",2024-04-03 02:00,10.4338,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-03 02:00,0.0571,0
"Surface pH","FS-Surface","pH-sensor",2024-04-03 02:00,7.6724,0
"Depth","FS-Bottom","Depth-sensor",2024-04-03 01:00,2.6932,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-03 01:00,1.7989,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-03 01:00,11.7613,0
"Surface DO","FS-Surface","DO-sensor",2024-04-03 01:00,10.4636,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-03 01:00,0.0374,0
"Surface pH","FS-Surface","pH-sensor",2024-04-03 01:00,7.6809,0
"Depth","FS-Bottom","Depth-sensor",2024-04-03 00:00,2.7177,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-03 00:00,2.0284,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-03 00:00,11.7959,0
"Surface DO","FS-Surface","DO-sensor",2024-04-03 00:00,10.494,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-03 00:00,0.0372,0
"Surface pH","FS-Surface","pH-sensor",2024-04-03 00:00,7.7055,0
"Depth","FS-Bottom","Depth-sensor",2024-04-02 23:00,2.8249,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-02 23:00,1.6188,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-02 23:00,11.848,0
"Surface DO","FS-Surface","DO-sensor",2024-04-02 23:00,10.5685,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-02 23:00,0.0481,0
"Surface pH","FS-Surface","pH-sensor",2024-04-02 23:00,7.6993,0
"Depth","FS-Bottom","Depth-sensor",2024-04-02 22:00,2.8556,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-02 22:00,1.5612,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-02 22:00,11.8813,0
"Surface DO","FS-Surface","DO-sensor",2024-04-02 22:00,10.6276,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-02 22:00,0.0367,0
"Surface pH","FS-Surface","pH-sensor",2024-04-02 22:00,7.7017,0
"Depth","FS-Bottom","Depth-sensor",2024-04-02 21:00,2.9571,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-02 21:00,1.6786,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-02 21:00,11.9115,0
"Surface DO","FS-Surface","DO-sensor",2024-04-02 21:00,10.6908,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-02 21:00,0.0401,0
"Surface pH","FS-Surface","pH-sensor",2024-04-02 21:00,7.7059,0
"Depth","FS-Bottom","Depth-sensor",2024-04-02 20:00,2.9438,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-02 20:00,1.7116,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-02 20:00,11.9132,0
"Surface DO","FS-Surface","DO-sensor",2024-04-02 20:00,10.7325,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-02 20:00,0.0378,0
"Surface pH","FS-Surface","pH-sensor",2024-04-02 20:00,7.7532,0
"Depth","FS-Bottom","Depth-sensor",2024-04-02 19:00,2.8582,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-02 19:00,1.9644,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-02 19:00,12.0436,0
"Surface DO","FS-Surface","DO-sensor",2024-04-02 19:00,10.8025,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-02 19:00,0.0375,0
"Surface pH","FS-Surface","pH-sensor",2024-04-02 19:00,7.7973,0
"Depth","FS-Bottom","Depth-sensor",2024-04-02 18:00,2.7065,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-02 18:00,2.1685,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-02 18:00,12.1796,0
"Surface DO","FS-Surface","DO-sensor",2024-04-02 18:00,10.6979,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-02 18:00,0.0381,0
"Surface pH","FS-Surface","pH-sensor",2024-04-02 18:00,7.7481,0
"Depth","FS-Bottom","Depth-sensor",2024-04-02 17:00,2.4612,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-02 17:00,1.9127,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-02 17:00,12.1292,0
"Surface DO","FS-Surface","DO-sensor",2024-04-02 17:00,10.7727,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-02 17:00,0.0574,0
"Surface pH","FS-Surface","pH-sensor",2024-04-02 17:00,7.7655,0
"Depth","FS-Bottom","Depth-sensor",2024-04-02 16:00,2.196,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-02 16:00,2.1694,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-02 16:00,12.0143,0
"Surface DO","FS-Surface","DO-sensor",2024-04-02 16:00,10.7927,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-02 16:00,0.0414,0
"Surface pH","FS-Surface","pH-sensor",2024-04-02 16:00,7.7333,0
"Depth","FS-Bottom","Depth-sensor",2024-04-02 15:00,1.9147,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-02 15:00,2.2367,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-02 15:00,11.873,0
"Surface DO","FS-Surface","DO-sensor",2024-04-02 15:00,10.752,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-02 15:00,0.0768,0
"Surface pH","FS-Surface","pH-sensor",2024-04-02 15:00,7.7634,0
"Depth","FS-Bottom","Depth-sensor",2024-04-02 14:00,1.7526,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-02 14:00,2.1623,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-02 14:00,11.719,0
"Surface DO","FS-Surface","DO-sensor",2024-04-02 14:00,10.7946,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-02 14:00,0.0538,0
"Surface pH","FS-Surface","pH-sensor",2024-04-02 14:00,7.7558,0
"Depth","FS-Bottom","Depth-sensor",2024-04-02 13:00,1.6367,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-02 13:00,2.7409,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-02 13:00,11.6097,0
"Surface DO","FS-Surface","DO-sensor",2024-04-02 13:00,10.6918,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-02 13:00,0.0394,0
"Surface pH","FS-Surface","pH-sensor",2024-04-02 13:00,7.7573,0
"Depth","FS-Bottom","Depth-sensor",2024-04-02 12:00,1.7075,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-02 12:00,3.4274,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-02 12:00,11.4968,0
"Surface DO","FS-Surface","DO-sensor",2024-04-02 12:00,10.5906,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-02 12:00,0.0401,0
"Surface pH","FS-Surface","pH-sensor",2024-04-02 12:00,7.7693,0
"Depth","FS-Bottom","Depth-sensor",2024-04-02 11:00,1.8996,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-02 11:00,4.7277,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-02 11:00,11.2931,0
"Surface DO","FS-Surface","DO-sensor",2024-04-02 11:00,10.4254,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-02 11:00,0.0459,0
"Surface pH","FS-Surface","pH-sensor",2024-04-02 11:00,7.7891,0
"Depth","FS-Bottom","Depth-sensor",2024-04-02 10:00,2.2002,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-02 10:00,4.6486,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-02 10:00,11.0372,0
"Surface DO","FS-Surface","DO-sensor",2024-04-02 10:00,10.3114,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-02 10:00,0.0403,0
"Surface pH","FS-Surface","pH-sensor",2024-04-02 10:00,7.7242,0
"Depth","FS-Bottom","Depth-sensor",2024-04-02 09:00,2.5158,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-02 09:00,3.2092,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-02 09:00,10.8285,0
"Surface DO","FS-Surface","DO-sensor",2024-04-02 09:00,10.3749,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-02 09:00,0.3914,0
"Surface pH","FS-Surface","pH-sensor",2024-04-02 09:00,7.6913,0
"Depth","FS-Bottom","Depth-sensor",2024-04-02 08:00,2.8428,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-02 08:00,2.9694,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-02 08:00,10.7952,0
"Surface DO","FS-Surface","DO-sensor",2024-04-02 08:00,10.3638,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-02 08:00,0.0364,0
"Surface pH","FS-Surface","pH-sensor",2024-04-02 08:00,7.6487,0
"Depth","FS-Bottom","Depth-sensor",2024-04-02 07:00,3.1041,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-02 07:00,1.6077,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-02 07:00,10.8286,0
"Surface DO","FS-Surface","DO-sensor",2024-04-02 07:00,10.4797,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-02 07:00,0.0364,0
"Surface pH","FS-Surface","pH-sensor",2024-04-02 07:00,7.6227,0
"Depth","FS-Bottom","Depth-sensor",2024-04-02 06:00,3.3169,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-02 06:00,0.9575,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-02 06:00,10.8769,0
"Surface DO","FS-Surface","DO-sensor",2024-04-02 06:00,10.5197,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-02 06:00,0.035,0
"Surface pH","FS-Surface","pH-sensor",2024-04-02 06:00,7.6544,0
"Depth","FS-Bottom","Depth-sensor",2024-04-02 05:00,3.3599,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-02 05:00,0.9859,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-02 05:00,11.013,0
"Surface DO","FS-Surface","DO-sensor",2024-04-02 05:00,10.5015,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-02 05:00,0.0358,0
"Surface pH","FS-Surface","pH-sensor",2024-04-02 05:00,7.6283,0
"Depth","FS-Bottom","Depth-sensor",2024-04-02 04:00,3.3477,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-02 04:00,1.0707,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-02 04:00,11.0603,0
"Surface DO","FS-Surface","DO-sensor",2024-04-02 04:00,10.514,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-02 04:00,0.0346,0
"Surface pH","FS-Surface","pH-sensor",2024-04-02 04:00,7.5954,0
"Depth","FS-Bottom","Depth-sensor",2024-04-02 03:00,3.2303,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-02 03:00,0.8349,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-02 03:00,11.0977,0
"Surface DO","FS-Surface","DO-sensor",2024-04-02 03:00,10.5196,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-02 03:00,0.0333,0
"Surface pH","FS-Surface","pH-sensor",2024-04-02 03:00,7.6229,0
"Depth","FS-Bottom","Depth-sensor",2024-04-02 02:00,3.1004,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-02 02:00,1.0228,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-02 02:00,11.2226,0
"Surface DO","FS-Surface","DO-sensor",2024-04-02 02:00,10.5211,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-02 02:00,0.0332,0
"Surface pH","FS-Surface","pH-sensor",2024-04-02 02:00,7.6355,0
"Depth","FS-Bottom","Depth-sensor",2024-04-02 01:00,2.9298,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-02 01:00,0.9339,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-02 01:00,11.2515,0
"Surface DO","FS-Surface","DO-sensor",2024-04-02 01:00,10.5473,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-02 01:00,0.0758,0
"Surface pH","FS-Surface","pH-sensor",2024-04-02 01:00,7.6632,0
"Depth","FS-Bottom","Depth-sensor",2024-04-02 00:00,2.833,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-02 00:00,1.1763,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-02 00:00,11.3747,0
"Surface DO","FS-Surface","DO-sensor",2024-04-02 00:00,10.5446,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-02 00:00,0.0341,0
"Surface pH","FS-Surface","pH-sensor",2024-04-02 00:00,7.6586,0
"Depth","FS-Bottom","Depth-sensor",2024-04-01 23:00,2.8255,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-01 23:00,1.0567,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-01 23:00,11.4772,0
"Surface DO","FS-Surface","DO-sensor",2024-04-01 23:00,10.5972,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-01 23:00,0.0315,0
"Surface pH","FS-Surface","pH-sensor",2024-04-01 23:00,7.6939,0
"Depth","FS-Bottom","Depth-sensor",2024-04-01 22:00,2.8499,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-01 22:00,1.2917,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-01 22:00,11.7132,0
"Surface DO","FS-Surface","DO-sensor",2024-04-01 22:00,10.6175,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-01 22:00,0.0341,0
"Surface pH","FS-Surface","pH-sensor",2024-04-01 22:00,7.6699,0
"Depth","FS-Bottom","Depth-sensor",2024-04-01 21:00,2.8514,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-01 21:00,1.0922,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-01 21:00,11.9406,0
"Surface DO","FS-Surface","DO-sensor",2024-04-01 21:00,10.6798,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-01 21:00,0.033,0
"Surface pH","FS-Surface","pH-sensor",2024-04-01 21:00,7.6752,0
"Depth","FS-Bottom","Depth-sensor",2024-04-01 20:00,2.8911,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-01 20:00,0.8974,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-01 20:00,12.1629,0
"Surface DO","FS-Surface","DO-sensor",2024-04-01 20:00,10.7576,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-01 20:00,0.0317,0
"Surface pH","FS-Surface","pH-sensor",2024-04-01 20:00,7.6382,0
"Depth","FS-Bottom","Depth-sensor",2024-04-01 19:00,2.9248,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-01 19:00,0.7423,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-01 19:00,12.4794,0
"Surface DO","FS-Surface","DO-sensor",2024-04-01 19:00,10.8109,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-01 19:00,0.0301,0
"Surface pH","FS-Surface","pH-sensor",2024-04-01 19:00,7.6587,0
"Depth","FS-Bottom","Depth-sensor",2024-04-01 18:00,2.8322,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-01 18:00,0.7177,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-01 18:00,12.7038,0
"Surface DO","FS-Surface","DO-sensor",2024-04-01 18:00,10.8138,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-04-01 18:00,0.0333,0
"Surface pH","FS-Surface","pH-sensor",2024-04-01 18:00,7.7208,0
"Depth","FS-Bottom","Depth-sensor",2024-04-01 17:00,2.7025,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-04-01 17:00,0.8531,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-04-01 17:00,12.6112,0
"Surface DO","FS-Surface","DO-sensor",2024-04-01 17:00,10.7959,0
